,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma
552079,-14.33967,-56.24153,2022-02-05 14:07:00,TERRA_M-T,DIAMANTINO,MATO GROSSO,Brasil,5103502,51,33,0.0,2.5,0.0,Cerrado
552080,-15.29853,-51.54466,2022-02-05 14:07:00,TERRA_M-T,JUSSARA,GOIÁS,Brasil,5212204,52,33,0.0,10.6,0.0,Cerrado
552081,-14.78528,-53.20911,2022-02-05 14:07:00,TERRA_M-T,CAMPINÁPOLIS,MATO GROSSO,Brasil,5102603,51,33,0.0,5.8,0.0,Cerrado
552082,-15.2777,-53.65466,2022-02-05 14:07:00,TERRA_M-T,NOVO SÃO JOAQUIM,MATO GROSSO,Brasil,5106281,51,33,0.0,5.0,0.0,Cerrado
552084,-12.56503,-56.45673,2022-02-05 14:07:00,TERRA_M-T,TAPURAH,MATO GROSSO,Brasil,5108006,51,33,3.0,3.7,0.1,Cerrado
552085,-15.28716,-53.5788,2022-02-05 14:07:00,TERRA_M-T,NOVO SÃO JOAQUIM,MATO GROSSO,Brasil,5106281,51,33,0.0,4.7,0.0,Cerrado
552086,-13.47876,-56.44467,2022-02-05 14:07:00,TERRA_M-T,NOVA MUTUM,MATO GROSSO,Brasil,5106224,51,33,0.0,0.6,0.1,Cerrado
552087,-13.80158,-56.69466,2022-02-05 14:07:00,TERRA_M-T,DIAMANTINO,MATO GROSSO,Brasil,5103502,51,33,0.0,1.0,0.0,Cerrado
552089,-13.48543,-56.84666,2022-02-05 14:07:00,TERRA_M-T,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,Brasil,5107305,51,33,0.0,0.2,0.0,Cerrado
552091,-15.62402,-52.86222,2022-02-05 14:07:00,TERRA_M-T,GENERAL CARNEIRO,MATO GROSSO,Brasil,5103908,51,33,0.0,0.8,0.1,Cerrado
552092,-15.70974,-53.30525,2022-02-05 14:07:00,TERRA_M-T,TESOURO,MATO GROSSO,Brasil,5108105,51,33,0.0,3.4,0.1,Cerrado
552093,-13.54622,-56.55034,2022-02-05 14:07:00,TERRA_M-T,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,Brasil,5107305,51,33,0.0,0.4,0.0,Cerrado
552095,-13.59476,-56.79037,2022-02-05 14:07:00,TERRA_M-T,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,Brasil,5107305,51,33,0.0,0.3,0.1,Cerrado
552097,-13.47912,-55.4309,2022-02-05 14:07:00,TERRA_M-T,SANTA RITA DO TRIVELATO,MATO GROSSO,Brasil,5107768,51,33,1.0,10.5,0.0,Cerrado
552099,-11.99617,-51.42661,2022-02-05 14:07:00,TERRA_M-T,SERRA NOVA DOURADA,MATO GROSSO,Brasil,5107883,51,33,0.0,34.3,0.0,Cerrado
552102,-12.98024,-57.48284,2022-02-05 14:07:00,TERRA_M-T,BRASNORTE,MATO GROSSO,Brasil,5101902,51,33,0.0,0.1,0.0,Cerrado
552103,-14.33247,-56.36462,2022-02-05 14:07:00,TERRA_M-T,DIAMANTINO,MATO GROSSO,Brasil,5103502,51,33,3.0,2.4,0.0,Cerrado
552108,-14.67074,-52.65735,2022-02-05 14:07:00,TERRA_M-T,NOVA XAVANTINA,MATO GROSSO,Brasil,5106257,51,33,0.0,5.9,0.0,Cerrado
552111,-14.29095,-55.92241,2022-02-05 14:07:00,TERRA_M-T,NOBRES,MATO GROSSO,Brasil,5105903,51,33,0.0,5.2,0.0,Cerrado
552114,-15.44038,-53.26933,2022-02-05 14:07:00,TERRA_M-T,GENERAL CARNEIRO,MATO GROSSO,Brasil,5103908,51,33,0.0,3.4,0.1,Cerrado
552115,-14.33385,-56.245,2022-02-05 14:07:00,TERRA_M-T,DIAMANTINO,MATO GROSSO,Brasil,5103502,51,33,0.0,2.5,0.0,Cerrado
552119,-15.96288,-53.47166,2022-02-05 14:07:00,TERRA_M-T,TESOURO,MATO GROSSO,Brasil,5108105,51,33,0.0,2.4,0.0,Cerrado
552121,-14.06157,-57.83055,2022-02-05 14:07:00,TERRA_M-T,CAMPO NOVO DO PARECIS,MATO GROSSO,Brasil,5102637,51,33,0.0,0.0,0.0,Cerrado
552122,-13.82617,-53.03437,2022-02-05 14:07:00,TERRA_M-T,ÁGUA BOA,MATO GROSSO,Brasil,5100201,51,33,0.0,4.0,0.0,Cerrado
552124,-14.51194,-54.18335,2022-02-05 14:07:00,TERRA_M-T,PARANATINGA,MATO GROSSO,Brasil,5106307,51,33,1.0,1.0,0.1,Cerrado
552125,-14.63575,-53.22642,2022-02-05 14:07:00,TERRA_M-T,CAMPINÁPOLIS,MATO GROSSO,Brasil,5102603,51,33,0.0,6.9,0.0,Cerrado
552127,-20.6482,-51.72853,2022-02-05 14:09:00,TERRA_M-T,TRÊS LAGOAS,MATO GROSSO DO SUL,Brasil,5008305,50,33,2.0,18.9,0.0,Cerrado
552130,-17.49618,-49.81114,2022-02-05 14:09:00,TERRA_M-T,EDEALINA,GOIÁS,Brasil,5207352,52,33,2.0,0.2,0.1,Cerrado
552131,-20.82127,-55.53756,2022-02-05 14:09:00,TERRA_M-T,ANASTÁCIO,MATO GROSSO DO SUL,Brasil,5000708,50,33,0.0,0.5,0.6,Cerrado
552136,-20.7711,-53.06346,2022-02-05 14:09:00,TERRA_M-T,SANTA RITA DO PARDO,MATO GROSSO DO SUL,Brasil,5007554,50,33,0.0,19.3,0.0,Cerrado
552137,-20.66007,-53.82444,2022-02-05 14:09:00,TERRA_M-T,RIBAS DO RIO PARDO,MATO GROSSO DO SUL,Brasil,5007109,50,33,0.0,3.7,0.4,Cerrado
557300,-11.64878,-43.89381,2022-02-05 15:52:00,NPP-375,WANDERLEY,BAHIA,Brasil,2933455,29,33,5.0,0.0,0.8,Cerrado
557302,-10.95069,-44.52607,2022-02-05 15:52:00,NPP-375,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
557303,-10.94926,-44.53057,2022-02-05 15:52:00,NPP-375,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
557304,-10.94567,-44.53022,2022-02-05 15:52:00,NPP-375,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
557306,-11.16768,-44.57329,2022-02-05 15:52:00,NPP-375,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,6.0,0.2,0.2,Cerrado
557307,-11.64918,-43.89705,2022-02-05 15:52:00,NPP-375,WANDERLEY,BAHIA,Brasil,2933455,29,33,5.0,0.0,0.7,Cerrado
557310,-10.88362,-44.53484,2022-02-05 15:52:00,NPP-375,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.1,0.1,Cerrado
557311,-10.94383,-44.53126,2022-02-05 15:52:00,NPP-375,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
557313,-10.91471,-44.56302,2022-02-05 15:52:00,NPP-375,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
557314,-10.94339,-44.52777,2022-02-05 15:52:00,NPP-375,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
557315,-11.16886,-46.70495,2022-02-05 15:52:00,NPP-375,ALMAS,TOCANTINS,Brasil,1700400,17,33,0.0,35.3,0.0,Cerrado
557316,-10.92209,-44.53386,2022-02-05 15:52:00,NPP-375,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
557317,-10.94882,-44.52711,2022-02-05 15:52:00,NPP-375,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
557318,-10.92253,-44.53734,2022-02-05 15:52:00,NPP-375,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
557319,-10.94526,-44.52674,2022-02-05 15:52:00,NPP-375,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
557320,-10.91515,-44.56651,2022-02-05 15:52:00,NPP-375,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.3,0.1,Cerrado
557321,-11.16944,-46.70992,2022-02-05 15:52:00,NPP-375,ALMAS,TOCANTINS,Brasil,1700400,17,33,0.0,36.0,0.0,Cerrado
557324,-12.54255,-44.49873,2022-02-05 15:52:00,NPP-375,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,3.0,1.7,0.1,Cerrado
557325,-12.54675,-44.49729,2022-02-05 15:52:00,NPP-375,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,3.0,1.7,0.1,Cerrado
557326,-12.17302,-43.66065,2022-02-05 15:52:00,NPP-375,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,5.0,0.1,0.3,Cerrado
557327,-11.98872,-43.63361,2022-02-05 15:52:00,NPP-375,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,4.0,0.0,0.7,Cerrado
557332,-6.44114,-45.40125,2022-02-05 15:54:00,NPP-375,MIRADOR,MARANHÃO,Brasil,2106706,21,33,0.0,0.9,0.0,Cerrado
557333,-8.03709,-46.07307,2022-02-05 15:54:00,NPP-375,BALSAS,MARANHÃO,Brasil,2101400,21,33,0.0,0.0,0.0,Cerrado
557342,-8.96804,-45.34089,2022-02-05 15:54:00,NPP-375,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,2.0,0.0,0.1,Cerrado
557344,-9.14404,-44.27388,2022-02-05 15:54:00,NPP-375,BOM JESUS,PIAUÍ,Brasil,2201903,22,33,5.0,0.0,0.1,Cerrado
557345,-9.14924,-44.2732,2022-02-05 15:54:00,NPP-375,BOM JESUS,PIAUÍ,Brasil,2201903,22,33,5.0,0.0,0.1,Cerrado
557498,-13.4,-44.73,2022-02-05 16:14:02,GOES-16,CORRENTINA,BAHIA,Brasil,2909307,29,33,4.0,0.7,0.2,Cerrado
557992,-10.61949,-44.68103,2022-02-05 16:41:00,NOAA-20,PARNAGUÁ,PIAUÍ,Brasil,2207603,22,33,2.0,0.0,0.1,Cerrado
557993,-12.17638,-43.6628,2022-02-05 16:41:00,NOAA-20,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,5.0,0.1,0.3,Cerrado
557997,-11.56423,-45.64133,2022-02-05 16:41:00,NOAA-20,RIACHÃO DAS NEVES,BAHIA,Brasil,2926202,29,33,0.0,0.4,0.2,Cerrado
557999,-19.9562,-55.06117,2022-02-05 16:41:00,NOAA-20,CORGUINHO,MATO GROSSO DO SUL,Brasil,5003108,50,33,0.0,5.2,0.1,Cerrado
558000,-11.56484,-45.64511,2022-02-05 16:41:00,NOAA-20,RIACHÃO DAS NEVES,BAHIA,Brasil,2926202,29,33,0.0,0.4,0.2,Cerrado
558001,-20.20548,-46.72606,2022-02-05 16:41:00,NOAA-20,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,0.0,9.2,0.0,Cerrado
558002,-20.20883,-46.7255,2022-02-05 16:41:00,NOAA-20,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,0.0,9.2,0.0,Cerrado
558003,-11.56826,-45.64456,2022-02-05 16:41:00,NOAA-20,RIACHÃO DAS NEVES,BAHIA,Brasil,2926202,29,33,0.0,0.4,0.2,Cerrado
558004,-20.20938,-46.72927,2022-02-05 16:41:00,NOAA-20,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,0.0,9.2,0.0,Cerrado
558008,-10.61266,-43.87132,2022-02-05 16:41:00,NOAA-20,BURITIRAMA,BAHIA,Brasil,2904753,29,33,2.0,0.0,0.1,Cerrado
558009,-11.98958,-43.63274,2022-02-05 16:41:00,NOAA-20,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,4.0,0.0,0.7,Cerrado
558010,-11.1668,-46.70752,2022-02-05 16:41:00,NOAA-20,ALMAS,TOCANTINS,Brasil,1700400,17,33,0.0,35.5,0.0,Cerrado
558011,-10.94783,-44.52947,2022-02-05 16:41:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
558016,-10.95074,-44.52462,2022-02-05 16:41:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
558023,-13.39303,-52.77765,2022-02-05 16:41:00,NOAA-20,CANARANA,MATO GROSSO,Brasil,5102702,51,33,0.0,13.2,0.0,Cerrado
558025,-11.06565,-44.56253,2022-02-05 16:41:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,5.0,0.3,0.1,Cerrado
558026,-11.14258,-44.64898,2022-02-05 16:41:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,5.0,0.1,0.2,Cerrado
558027,-16.79598,-45.30409,2022-02-05 16:41:00,NOAA-20,SANTA FÉ DE MINAS,MINAS GERAIS,Brasil,3157609,31,33,1.0,3.1,0.0,Cerrado
558028,-11.16499,-44.57231,2022-02-05 16:41:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,6.0,0.2,0.1,Cerrado
558029,-17.05152,-50.46223,2022-02-05 16:41:00,NOAA-20,PARAÚNA,GOIÁS,Brasil,5216403,52,33,0.0,4.3,0.0,Cerrado
558037,-10.88811,-44.53403,2022-02-05 16:41:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
558038,-12.22646,-45.74778,2022-02-05 16:41:00,NOAA-20,LUÍS EDUARDO MAGALHÃES,BAHIA,Brasil,2919553,29,33,0.0,0.5,0.1,Cerrado
558042,-13.51261,-54.11002,2022-02-05 16:41:00,NOAA-20,PARANATINGA,MATO GROSSO,Brasil,5106307,51,33,1.0,0.3,0.0,Cerrado
558043,-13.65453,-54.0161,2022-02-05 16:41:00,NOAA-20,GAÚCHA DO NORTE,MATO GROSSO,Brasil,5103858,51,33,0.0,0.4,0.0,Cerrado
558044,-10.92203,-44.53706,2022-02-05 16:41:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
558047,-13.17046,-43.71478,2022-02-05 16:41:00,NOAA-20,SANTANA,BAHIA,Brasil,2928208,29,33,3.0,0.1,0.4,Cerrado
558048,-13.17119,-43.71919,2022-02-05 16:41:00,NOAA-20,SANTANA,BAHIA,Brasil,2928208,29,33,3.0,0.1,0.5,Cerrado
558049,-10.94713,-44.52522,2022-02-05 16:41:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
558050,-13.19935,-43.71043,2022-02-05 16:41:00,NOAA-20,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,3.0,0.1,0.4,Cerrado
558052,-10.61191,-43.86957,2022-02-05 16:41:00,NOAA-20,BURITIRAMA,BAHIA,Brasil,2904753,29,33,2.0,0.0,0.1,Cerrado
558055,-13.07163,-43.59942,2022-02-05 16:41:00,NOAA-20,SÍTIO DO MATO,BAHIA,Brasil,2930758,29,33,4.0,0.2,0.6,Cerrado
558056,-11.66722,-45.14169,2022-02-05 16:41:00,NOAA-20,RIACHÃO DAS NEVES,BAHIA,Brasil,2926202,29,33,4.0,0.1,0.2,Cerrado
558057,-10.94422,-44.53006,2022-02-05 16:41:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
558061,-12.78384,-43.73692,2022-02-05 16:41:00,NOAA-20,SERRA DOURADA,BAHIA,Brasil,2930303,29,33,4.0,0.2,1.0,Cerrado
558062,-12.27826,-45.1976,2022-02-05 16:41:00,NOAA-20,BARREIRAS,BAHIA,Brasil,2903201,29,33,0.0,0.5,0.1,Cerrado
558063,-12.45801,-43.78492,2022-02-05 16:41:00,NOAA-20,BREJOLÂNDIA,BAHIA,Brasil,2904407,29,33,5.0,0.2,0.2,Cerrado
558064,-12.27763,-45.19373,2022-02-05 16:41:00,NOAA-20,BARREIRAS,BAHIA,Brasil,2903201,29,33,0.0,0.5,0.1,Cerrado
558066,-10.92135,-44.53281,2022-02-05 16:41:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
558072,-12.22026,-45.75261,2022-02-05 16:41:00,NOAA-20,LUÍS EDUARDO MAGALHÃES,BAHIA,Brasil,2919553,29,33,0.0,0.5,0.1,Cerrado
558077,-20.21273,-46.72873,2022-02-05 16:41:00,NOAA-20,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,0.0,9.2,0.0,Cerrado
558079,-12.22366,-45.75206,2022-02-05 16:41:00,NOAA-20,LUÍS EDUARDO MAGALHÃES,BAHIA,Brasil,2919553,29,33,0.0,0.5,0.1,Cerrado
558080,-10.62309,-44.68044,2022-02-05 16:41:00,NOAA-20,PARNAGUÁ,PIAUÍ,Brasil,2207603,22,33,2.0,0.0,0.1,Cerrado
558084,-13.80118,-56.69781,2022-02-05 16:41:00,NOAA-20,DIAMANTINO,MATO GROSSO,Brasil,5103502,51,33,0.0,1.0,0.0,Cerrado
558087,-11.64842,-43.89426,2022-02-05 16:41:00,NOAA-20,WANDERLEY,BAHIA,Brasil,2933455,29,33,5.0,0.0,0.8,Cerrado
558095,-10.89173,-44.53342,2022-02-05 16:41:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
558096,-12.22765,-45.75523,2022-02-05 16:41:00,NOAA-20,LUÍS EDUARDO MAGALHÃES,BAHIA,Brasil,2919553,29,33,0.0,0.5,0.1,Cerrado
558100,-12.22426,-45.75578,2022-02-05 16:41:00,NOAA-20,LUÍS EDUARDO MAGALHÃES,BAHIA,Brasil,2919553,29,33,0.0,0.5,0.1,Cerrado
558105,-20.20992,-46.73303,2022-02-05 16:41:00,NOAA-20,SÃO ROQUE DE MINAS,MINAS GERAIS,Brasil,3164308,31,33,0.0,9.2,0.0,Cerrado
558106,-14.06114,-57.8305,2022-02-05 16:41:00,NOAA-20,CAMPO NOVO DO PARECIS,MATO GROSSO,Brasil,5102637,51,33,0.0,0.0,0.0,Cerrado
558107,-13.80159,-56.70124,2022-02-05 16:41:00,NOAA-20,DIAMANTINO,MATO GROSSO,Brasil,5103502,51,33,0.0,1.0,0.0,Cerrado
558108,-13.65512,-54.02087,2022-02-05 16:41:00,NOAA-20,GAÚCHA DO NORTE,MATO GROSSO,Brasil,5103858,51,33,0.0,0.4,0.0,Cerrado
558109,-13.7172,-55.23668,2022-02-05 16:41:00,NOAA-20,SANTA RITA DO TRIVELATO,MATO GROSSO,Brasil,5107768,51,33,0.0,1.9,0.1,Cerrado
558110,-12.22706,-45.75151,2022-02-05 16:41:00,NOAA-20,LUÍS EDUARDO MAGALHÃES,BAHIA,Brasil,2919553,29,33,0.0,0.5,0.1,Cerrado
558112,-11.1707,-46.71058,2022-02-05 16:41:00,NOAA-20,ALMAS,TOCANTINS,Brasil,1700400,17,33,0.0,36.2,0.0,Cerrado
558113,-12.1078,-44.50279,2022-02-05 16:41:00,NOAA-20,ANGICAL,BAHIA,Brasil,2901403,29,33,2.0,0.2,0.1,Cerrado
558121,-11.16959,-46.70343,2022-02-05 16:41:00,NOAA-20,RIO DA CONCEIÇÃO,TOCANTINS,Brasil,1718659,17,33,0.0,35.1,0.0,Cerrado
558123,-11.16736,-46.7111,2022-02-05 16:41:00,NOAA-20,ALMAS,TOCANTINS,Brasil,1700400,17,33,0.0,36.1,0.0,Cerrado
558126,-10.95145,-44.52888,2022-02-05 16:41:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,2.0,0.2,0.1,Cerrado
558128,-14.48561,-49.09931,2022-02-05 16:43:00,NOAA-20,URUAÇU,GOIÁS,Brasil,5221601,52,33,0.0,29.1,0.0,Cerrado
558129,-5.83185,-45.53025,2022-02-05 16:43:00,NOAA-20,GRAJAÚ,MARANHÃO,Brasil,2104800,21,33,0.0,0.3,0.0,Cerrado
558133,-6.06002,-45.92364,2022-02-05 16:43:00,NOAA-20,GRAJAÚ,MARANHÃO,Brasil,2104800,21,33,0.0,0.8,0.1,Cerrado
558134,-6.33709,-43.54144,2022-02-05 16:43:00,NOAA-20,SUCUPIRA DO RIACHÃO,MARANHÃO,Brasil,2111953,21,33,4.0,2.6,0.0,Cerrado
558136,-15.43079,-51.61773,2022-02-05 16:43:00,NOAA-20,JUSSARA,GOIÁS,Brasil,5212204,52,33,0.0,4.2,0.0,Cerrado
558138,-14.68825,-49.07655,2022-02-05 16:43:00,NOAA-20,URUAÇU,GOIÁS,Brasil,5221601,52,33,0.0,27.2,0.0,Cerrado
558139,-14.68479,-49.07708,2022-02-05 16:43:00,NOAA-20,URUAÇU,GOIÁS,Brasil,5221601,52,33,0.0,27.1,0.0,Cerrado
558140,-5.59614,-45.93515,2022-02-05 16:43:00,NOAA-20,GRAJAÚ,MARANHÃO,Brasil,2104800,21,33,0.0,0.5,0.0,Cerrado
558142,-15.92395,-51.80438,2022-02-05 16:43:00,NOAA-20,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,1.0,0.2,0.0,Cerrado
558144,-6.38103,-46.14228,2022-02-05 16:43:00,NOAA-20,FORMOSA DA SERRA NEGRA,MARANHÃO,Brasil,2104099,21,33,2.0,4.1,0.0,Cerrado
558147,-6.10487,-45.31758,2022-02-05 16:43:00,NOAA-20,FERNANDO FALCÃO,MARANHÃO,Brasil,2104081,21,33,0.0,0.9,0.0,Cerrado
558149,-8.99671,-46.24698,2022-02-05 16:43:00,NOAA-20,ALTO PARNAÍBA,MARANHÃO,Brasil,2100501,21,33,2.0,1.8,0.0,Cerrado
558150,-14.30669,-49.16489,2022-02-05 16:43:00,NOAA-20,CAMPINORTE,GOIÁS,Brasil,5204706,52,33,0.0,18.7,0.0,Cerrado
558151,-14.48216,-49.09983,2022-02-05 16:43:00,NOAA-20,URUAÇU,GOIÁS,Brasil,5221601,52,33,0.0,28.5,0.0,Cerrado
558152,-14.48506,-49.09543,2022-02-05 16:43:00,NOAA-20,URUAÇU,GOIÁS,Brasil,5221601,52,33,0.0,29.1,0.0,Cerrado
558154,-14.47816,-49.09646,2022-02-05 16:43:00,NOAA-20,URUAÇU,GOIÁS,Brasil,5221601,52,33,0.0,27.9,0.0,Cerrado
558155,-14.20867,-49.16325,2022-02-05 16:43:00,NOAA-20,NOVA IGUAÇU DE GOIÁS,GOIÁS,Brasil,5214879,52,33,0.0,16.2,0.0,Cerrado
558156,-9.50165,-45.09203,2022-02-05 16:43:00,NOAA-20,MONTE ALEGRE DO PIAUÍ,PIAUÍ,Brasil,2206605,22,33,5.0,0.0,0.1,Cerrado
558157,-8.03912,-44.83966,2022-02-05 16:43:00,NOAA-20,URUÇUÍ,PIAUÍ,Brasil,2211209,22,33,0.0,0.0,0.3,Cerrado
558158,-5.83117,-45.52595,2022-02-05 16:43:00,NOAA-20,GRAJAÚ,MARANHÃO,Brasil,2104800,21,33,0.0,0.3,0.0,Cerrado
558160,-6.33648,-43.53777,2022-02-05 16:43:00,NOAA-20,SUCUPIRA DO RIACHÃO,MARANHÃO,Brasil,2111953,21,33,4.0,2.8,0.0,Cerrado
558161,-16.4774,-52.6641,2022-02-05 16:43:00,NOAA-20,RIBEIRÃOZINHO,MATO GROSSO,Brasil,5107198,51,33,0.0,3.2,0.0,Cerrado
558168,-14.7597,-52.73472,2022-02-05 16:43:00,NOAA-20,NOVA XAVANTINA,MATO GROSSO,Brasil,5106257,51,33,0.0,4.0,0.0,Cerrado
558170,-6.78393,-46.90477,2022-02-05 16:43:00,NOAA-20,ESTREITO,MARANHÃO,Brasil,2104057,21,33,1.0,1.9,0.1,Cerrado
558171,-15.83429,-57.03847,2022-02-05 16:43:00,NOAA-20,CÁCERES,MATO GROSSO,Brasil,5102504,51,33,0.0,1.3,0.0,Cerrado
558176,-6.05787,-45.92432,2022-02-05 16:43:00,NOAA-20,GRAJAÚ,MARANHÃO,Brasil,2104800,21,33,0.0,0.8,0.0,Cerrado
558177,-6.94479,-45.44519,2022-02-05 16:43:00,NOAA-20,SÃO RAIMUNDO DAS MANGABEIRAS,MARANHÃO,Brasil,2111607,21,33,4.0,0.0,0.1,Cerrado
558178,-9.14564,-44.27116,2022-02-05 16:43:00,NOAA-20,BOM JESUS,PIAUÍ,Brasil,2201903,22,33,5.0,0.0,0.1,Cerrado
558179,-5.83552,-45.52971,2022-02-05 16:43:00,NOAA-20,GRAJAÚ,MARANHÃO,Brasil,2104800,21,33,0.0,0.3,0.0,Cerrado
558180,-9.14637,-44.27569,2022-02-05 16:43:00,NOAA-20,BOM JESUS,PIAUÍ,Brasil,2201903,22,33,5.0,0.0,0.1,Cerrado
558181,-9.15012,-44.27507,2022-02-05 16:43:00,NOAA-20,BOM JESUS,PIAUÍ,Brasil,2201903,22,33,5.0,0.0,0.1,Cerrado
558182,-9.00421,-45.56162,2022-02-05 16:43:00,NOAA-20,SANTA FILOMENA,PIAUÍ,Brasil,2209203,22,33,2.0,0.1,0.1,Cerrado
558183,-6.13017,-45.56867,2022-02-05 16:43:00,NOAA-20,FERNANDO FALCÃO,MARANHÃO,Brasil,2104081,21,33,0.0,0.1,0.0,Cerrado
558184,-6.78843,-46.88889,2022-02-05 16:43:00,NOAA-20,ESTREITO,MARANHÃO,Brasil,2104057,21,33,1.0,1.8,0.2,Cerrado
558188,-8.55766,-45.59936,2022-02-05 16:43:00,NOAA-20,SANTA FILOMENA,PIAUÍ,Brasil,2209203,22,33,2.0,0.3,0.0,Cerrado
558189,-8.96902,-45.34055,2022-02-05 16:43:00,NOAA-20,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,2.0,0.0,0.1,Cerrado
558191,-8.96547,-45.34111,2022-02-05 16:43:00,NOAA-20,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,2.0,0.0,0.1,Cerrado
558192,-8.95609,-45.35091,2022-02-05 16:43:00,NOAA-20,BAIXA GRANDE DO RIBEIRO,PIAUÍ,Brasil,2201150,22,33,2.0,0.0,0.1,Cerrado
558194,-8.86236,-44.31518,2022-02-05 16:43:00,NOAA-20,SANTA LUZ,PIAUÍ,Brasil,2209302,22,33,4.0,0.0,0.1,Cerrado
558196,-8.82615,-45.76339,2022-02-05 16:43:00,NOAA-20,SANTA FILOMENA,PIAUÍ,Brasil,2209203,22,33,2.0,0.8,0.1,Cerrado
558197,-6.0159,-46.42412,2022-02-05 16:43:00,NOAA-20,GRAJAÚ,MARANHÃO,Brasil,2104800,21,33,0.0,0.1,0.1,Cerrado
558198,-8.82553,-45.7595,2022-02-05 16:43:00,NOAA-20,SANTA FILOMENA,PIAUÍ,Brasil,2209203,22,33,2.0,0.8,0.1,Cerrado
558875,-20.63129,-49.65525,2022-02-05 17:02:00,AQUA_M-T,TANABI,SÃO PAULO,Brasil,3553401,35,33,0.0,18.2,-999.0,Cerrado
558876,-18.64954,-49.60298,2022-02-05 17:02:00,AQUA_M-T,CAPINÓPOLIS,MINAS GERAIS,Brasil,3112604,31,33,0.0,2.8,0.0,Cerrado
