,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma
93591,-21.61296,-48.58412,2022-04-02 05:01:00,NOAA-20,ITÁPOLIS,SÃO PAULO,Brasil,3522703,35,33,0.0,0.1,0.2,Cerrado
93592,-20.10879,-48.76825,2022-04-02 05:01:00,NOAA-20,FRUTAL,MINAS GERAIS,Brasil,3127107,31,33,0.0,0.0,0.2,Cerrado
93593,-14.02,-45.6,2022-04-02 05:03:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,11.0,0.0,0.8,Cerrado
94734,-14.02,-45.6,2022-04-02 05:13:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,11.0,0.0,0.8,Cerrado
125885,-11.43,-43.34,2022-04-02 13:04:15,GOES-16,BARRA,BAHIA,Brasil,2902708,29,33,3.0,0.8,0.6,Cerrado
125926,-11.88163,-43.70354,2022-04-02 13:14:00,TERRA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,11.0,0.0,0.9,Cerrado
125927,-12.70137,-43.57483,2022-04-02 13:14:00,TERRA_M-T,SERRA DOURADA,BAHIA,Brasil,2930303,29,33,16.0,0.0,1.0,Cerrado
125928,-11.10569,-46.01656,2022-04-02 13:14:00,TERRA_M-T,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,0.0,0.0,0.0,Cerrado
125929,-7.99839,-45.4227,2022-04-02 13:14:00,TERRA_M-T,RIBEIRO GONÇALVES,PIAUÍ,Brasil,2208908,22,33,0.0,1.8,0.1,Cerrado
125930,-11.10431,-46.0258,2022-04-02 13:14:00,TERRA_M-T,FORMOSA DO RIO PRETO,BAHIA,Brasil,2911105,29,33,0.0,0.0,0.0,Cerrado
125932,-11.57113,-43.36227,2022-04-02 13:14:00,TERRA_M-T,BARRA,BAHIA,Brasil,2902708,29,33,4.0,0.4,0.7,Cerrado
125935,-11.42742,-43.35015,2022-04-02 13:14:00,TERRA_M-T,BARRA,BAHIA,Brasil,2902708,29,33,3.0,0.7,0.6,Cerrado
125936,-11.42882,-43.34015,2022-04-02 13:14:00,TERRA_M-T,BARRA,BAHIA,Brasil,2902708,29,33,3.0,0.8,0.6,Cerrado
125937,-11.42601,-43.36014,2022-04-02 13:14:00,TERRA_M-T,BARRA,BAHIA,Brasil,2902708,29,33,4.0,0.7,0.6,Cerrado
125938,-8.60476,-48.17991,2022-04-02 13:14:00,TERRA_M-T,GUARAÍ,TOCANTINS,Brasil,1709302,17,33,0.0,0.1,0.0,Cerrado
125947,-16.24233,-45.12036,2022-04-02 13:16:00,TERRA_M-T,SÃO ROMÃO,MINAS GERAIS,Brasil,3164209,31,33,15.0,0.0,0.9,Cerrado
125948,-13.30045,-43.95716,2022-04-02 13:16:00,TERRA_M-T,SANTANA,BAHIA,Brasil,2928208,29,33,15.0,0.0,1.0,Cerrado
125949,-16.18582,-45.19056,2022-04-02 13:16:00,TERRA_M-T,PINTÓPOLIS,MINAS GERAIS,Brasil,3150570,31,33,24.0,0.0,0.6,Cerrado
125950,-12.86257,-44.89622,2022-04-02 13:16:00,TERRA_M-T,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,16.0,0.0,0.7,Cerrado
125952,-15.39149,-48.52146,2022-04-02 13:16:00,TERRA_M-T,PADRE BERNARDO,GOIÁS,Brasil,5215603,52,33,9.0,0.0,0.5,Cerrado
125953,-16.18447,-45.20017,2022-04-02 13:16:00,TERRA_M-T,PINTÓPOLIS,MINAS GERAIS,Brasil,3150570,31,33,24.0,0.0,0.5,Cerrado
125954,-15.39318,-48.51086,2022-04-02 13:16:00,TERRA_M-T,PADRE BERNARDO,GOIÁS,Brasil,5215603,52,33,9.0,0.0,0.6,Cerrado
125955,-12.93898,-44.36221,2022-04-02 13:16:00,TERRA_M-T,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
125957,-16.17535,-45.19883,2022-04-02 13:16:00,TERRA_M-T,PINTÓPOLIS,MINAS GERAIS,Brasil,3150570,31,33,26.0,0.0,0.6,Cerrado
125958,-13.29905,-43.96703,2022-04-02 13:16:00,TERRA_M-T,SANTANA,BAHIA,Brasil,2928208,29,33,16.0,0.0,1.0,Cerrado
125959,-13.47371,-45.50601,2022-04-02 13:16:00,TERRA_M-T,CORRENTINA,BAHIA,Brasil,2909307,29,33,4.0,0.0,0.7,Cerrado
125960,-16.58028,-46.16343,2022-04-02 13:16:00,TERRA_M-T,BONFINÓPOLIS DE MINAS,MINAS GERAIS,Brasil,3108206,31,33,17.0,0.0,0.7,Cerrado
125961,-13.67136,-45.53856,2022-04-02 13:16:00,TERRA_M-T,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.0,0.5,Cerrado
125963,-13.47504,-45.49684,2022-04-02 13:16:00,TERRA_M-T,CORRENTINA,BAHIA,Brasil,2909307,29,33,3.0,0.0,0.8,Cerrado
125964,-19.42235,-49.05635,2022-04-02 13:16:00,TERRA_M-T,PRATA,MINAS GERAIS,Brasil,3152808,31,33,2.0,3.9,0.1,Cerrado
125965,-14.12402,-46.64957,2022-04-02 13:16:00,TERRA_M-T,IACIARA,GOIÁS,Brasil,5209903,52,33,15.0,0.0,1.0,Cerrado
125966,-17.88827,-48.47881,2022-04-02 13:16:00,TERRA_M-T,CORUMBAÍBA,GOIÁS,Brasil,5205901,52,33,0.0,0.1,0.7,Cerrado
125967,-19.42072,-49.06676,2022-04-02 13:16:00,TERRA_M-T,PRATA,MINAS GERAIS,Brasil,3152808,31,33,2.0,3.8,0.1,Cerrado
125968,-13.67002,-45.54774,2022-04-02 13:16:00,TERRA_M-T,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.0,0.5,Cerrado
125969,-17.60562,-48.29311,2022-04-02 13:16:00,TERRA_M-T,IPAMERI,GOIÁS,Brasil,5210109,52,33,1.0,0.2,0.7,Cerrado
125970,-14.11403,-46.03637,2022-04-02 13:16:00,TERRA_M-T,JABORANDI,BAHIA,Brasil,2917359,29,33,15.0,0.0,0.3,Cerrado
125972,-14.05771,-45.60225,2022-04-02 13:16:00,TERRA_M-T,JABORANDI,BAHIA,Brasil,2917359,29,33,9.0,0.0,1.0,Cerrado
125973,-18.88071,-44.11064,2022-04-02 13:16:00,TERRA_M-T,PRESIDENTE JUSCELINO,MINAS GERAIS,Brasil,3153202,31,33,27.0,0.0,1.0,Cerrado
125974,-14.12775,-45.81602,2022-04-02 13:16:00,TERRA_M-T,JABORANDI,BAHIA,Brasil,2917359,29,33,5.0,0.0,0.8,Cerrado
125975,-14.13306,-46.65097,2022-04-02 13:16:00,TERRA_M-T,IACIARA,GOIÁS,Brasil,5209903,52,33,15.0,0.0,1.0,Cerrado
125976,-15.37074,-42.53317,2022-04-02 13:16:00,TERRA_M-T,SANTO ANTÔNIO DO RETIRO,MINAS GERAIS,Brasil,3160454,31,33,5.0,0.0,0.9,Cerrado
125977,-14.27415,-44.99278,2022-04-02 13:16:00,TERRA_M-T,COCOS,BAHIA,Brasil,2908101,29,33,5.0,0.0,0.8,Cerrado
125978,-14.12641,-45.82521,2022-04-02 13:16:00,TERRA_M-T,JABORANDI,BAHIA,Brasil,2917359,29,33,6.0,0.0,1.0,Cerrado
126003,-21.55411,-47.82474,2022-04-02 13:18:00,TERRA_M-T,LUÍS ANTÔNIO,SÃO PAULO,Brasil,3527603,35,33,0.0,0.0,0.0,Cerrado
126004,-20.10342,-48.76608,2022-04-02 13:18:00,TERRA_M-T,FRUTAL,MINAS GERAIS,Brasil,3127107,31,33,0.0,0.0,0.2,Cerrado
126005,-20.11265,-48.76765,2022-04-02 13:18:00,TERRA_M-T,FRUTAL,MINAS GERAIS,Brasil,3127107,31,33,0.0,0.0,0.3,Cerrado
128279,-11.43,-43.34,2022-04-02 13:44:15,GOES-16,BARRA,BAHIA,Brasil,2902708,29,33,3.0,0.8,0.6,Cerrado
128486,-11.43,-43.34,2022-04-02 14:14:15,GOES-16,BARRA,BAHIA,Brasil,2902708,29,33,3.0,0.8,0.6,Cerrado
131377,-11.43,-43.34,2022-04-02 14:24:15,GOES-16,BARRA,BAHIA,Brasil,2902708,29,33,3.0,0.8,0.6,Cerrado
131481,-11.43,-43.34,2022-04-02 14:34:15,GOES-16,BARRA,BAHIA,Brasil,2902708,29,33,3.0,0.8,0.6,Cerrado
132272,-15.77,-51.62,2022-04-02 15:13:47,GOES-16,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,3.0,0.1,0.5,Cerrado
132340,-15.77,-51.6,2022-04-02 15:23:47,GOES-16,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,3.0,0.1,0.4,Cerrado
132471,-15.98456,-45.08753,2022-04-02 15:52:00,NOAA-20,SÃO FRANCISCO,MINAS GERAIS,Brasil,3161106,31,33,19.0,0.0,0.9,Cerrado
132477,-17.57992,-45.38512,2022-04-02 15:52:00,NOAA-20,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,18.0,0.0,0.2,Cerrado
132493,-15.62054,-43.37292,2022-04-02 15:52:00,NOAA-20,JANAÚBA,MINAS GERAIS,Brasil,3135100,31,33,28.0,0.0,1.0,Cerrado
132494,-13.67006,-45.5444,2022-04-02 15:52:00,NOAA-20,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.0,0.5,Cerrado
132495,-15.68906,-47.65171,2022-04-02 15:52:00,NOAA-20,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,16.0,0.0,0.9,Cerrado
132496,-15.6897,-47.65842,2022-04-02 15:52:00,NOAA-20,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,16.0,0.0,1.0,Cerrado
132497,-13.62104,-45.42588,2022-04-02 15:52:00,NOAA-20,CORRENTINA,BAHIA,Brasil,2909307,29,33,4.0,0.0,0.7,Cerrado
132498,-13.47693,-45.49602,2022-04-02 15:52:00,NOAA-20,CORRENTINA,BAHIA,Brasil,2909307,29,33,3.0,0.0,0.7,Cerrado
132499,-13.47643,-45.49164,2022-04-02 15:52:00,NOAA-20,CORRENTINA,BAHIA,Brasil,2909307,29,33,3.0,0.0,0.8,Cerrado
132500,-13.471,-45.49666,2022-04-02 15:52:00,NOAA-20,CORRENTINA,BAHIA,Brasil,2909307,29,33,4.0,0.0,0.8,Cerrado
132501,-13.47051,-45.49231,2022-04-02 15:52:00,NOAA-20,CORRENTINA,BAHIA,Brasil,2909307,29,33,4.0,0.0,0.7,Cerrado
132502,-15.6218,-43.3759,2022-04-02 15:52:00,NOAA-20,JANAÚBA,MINAS GERAIS,Brasil,3135100,31,33,28.0,0.0,1.0,Cerrado
132503,-13.67055,-45.54884,2022-04-02 15:52:00,NOAA-20,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.0,0.5,Cerrado
132504,-13.89727,-45.20655,2022-04-02 15:52:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,16.0,0.0,0.7,Cerrado
132505,-13.89746,-45.2042,2022-04-02 15:52:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,16.0,0.0,0.7,Cerrado
132506,-14.0055,-43.67537,2022-04-02 15:52:00,NOAA-20,CARINHANHA,BAHIA,Brasil,2907103,29,33,12.0,0.0,1.0,Cerrado
132507,-14.00589,-43.67869,2022-04-02 15:52:00,NOAA-20,CARINHANHA,BAHIA,Brasil,2907103,29,33,12.0,0.0,1.0,Cerrado
132508,-14.06307,-45.60152,2022-04-02 15:52:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,9.0,0.0,0.9,Cerrado
132509,-14.12523,-46.64874,2022-04-02 15:52:00,NOAA-20,IACIARA,GOIÁS,Brasil,5209903,52,33,15.0,0.0,1.0,Cerrado
132510,-14.13166,-46.64819,2022-04-02 15:52:00,NOAA-20,IACIARA,GOIÁS,Brasil,5209903,52,33,15.0,0.0,1.0,Cerrado
132516,-12.2328,-45.43535,2022-04-02 15:52:00,NOAA-20,BARREIRAS,BAHIA,Brasil,2903201,29,33,5.0,0.0,0.6,Cerrado
132518,-11.429,-43.34838,2022-04-02 15:52:00,NOAA-20,BARRA,BAHIA,Brasil,2902708,29,33,3.0,0.8,0.6,Cerrado
132519,-11.41808,-43.30286,2022-04-02 15:52:00,NOAA-20,BARRA,BAHIA,Brasil,2902708,29,33,3.0,0.8,0.6,Cerrado
132522,-11.42474,-43.3548,2022-04-02 15:52:00,NOAA-20,BARRA,BAHIA,Brasil,2902708,29,33,3.0,0.7,0.6,Cerrado
132527,-11.424,-43.34902,2022-04-02 15:52:00,NOAA-20,BARRA,BAHIA,Brasil,2902708,29,33,3.0,0.7,0.6,Cerrado
132528,-13.29861,-43.95949,2022-04-02 15:52:00,NOAA-20,SANTANA,BAHIA,Brasil,2928208,29,33,16.0,0.0,1.0,Cerrado
132530,-12.93685,-44.35892,2022-04-02 15:52:00,NOAA-20,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
132532,-13.29903,-43.96302,2022-04-02 15:52:00,NOAA-20,SANTANA,BAHIA,Brasil,2928208,29,33,16.0,0.0,1.0,Cerrado
132533,-12.47189,-45.51009,2022-04-02 15:52:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,16.0,0.0,0.6,Cerrado
132534,-12.23304,-45.43512,2022-04-02 15:52:00,NOAA-20,BARREIRAS,BAHIA,Brasil,2903201,29,33,5.0,0.0,0.6,Cerrado
132535,-12.86641,-44.8991,2022-04-02 15:52:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,15.0,0.0,0.7,Cerrado
132536,-12.86121,-44.90371,2022-04-02 15:52:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,16.0,0.0,0.8,Cerrado
132538,-15.75,-51.61,2022-04-02 15:53:47,GOES-16,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,3.0,0.1,0.7,Cerrado
132539,-15.77,-51.6,2022-04-02 15:53:47,GOES-16,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,3.0,0.1,0.4,Cerrado
132540,-15.79,-51.58,2022-04-02 15:53:47,GOES-16,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,3.0,0.0,0.4,Cerrado
132541,-10.22376,-45.08757,2022-04-02 15:54:00,NOAA-20,CORRENTE,PIAUÍ,Brasil,2202901,22,33,5.0,0.0,0.6,Cerrado
132542,-10.22331,-45.08393,2022-04-02 15:54:00,NOAA-20,CORRENTE,PIAUÍ,Brasil,2202901,22,33,5.0,0.0,0.6,Cerrado
132545,-5.65347,-44.10434,2022-04-02 15:54:00,NOAA-20,FORTUNA,MARANHÃO,Brasil,2104206,21,33,0.0,0.3,0.0,Cerrado
132554,-5.65227,-44.10299,2022-04-02 15:54:00,NOAA-20,FORTUNA,MARANHÃO,Brasil,2104206,21,33,0.0,0.3,0.0,Cerrado
132558,-11.02332,-44.6623,2022-04-02 15:54:00,NOAA-20,SANTA RITA DE CÁSSIA,BAHIA,Brasil,2928406,29,33,7.0,0.0,0.8,Cerrado
133380,-15.79,-51.62,2022-04-02 16:03:47,GOES-16,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,3.0,0.1,0.3,Cerrado
133381,-15.77,-51.62,2022-04-02 16:03:47,GOES-16,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,3.0,0.1,0.5,Cerrado
133429,-15.79,-51.66,2022-04-02 16:13:47,GOES-16,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,3.0,0.3,0.4,Cerrado
133613,-12.63,-58.28,2022-04-02 16:24:06,GOES-16,BRASNORTE,MATO GROSSO,Brasil,5101902,51,33,0.0,0.1,0.0,Cerrado
133782,-15.69,-47.64,2022-04-02 16:33:48,GOES-16,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,16.0,0.0,0.9,Cerrado
133783,-12.63,-58.28,2022-04-02 16:34:06,GOES-16,BRASNORTE,MATO GROSSO,Brasil,5101902,51,33,0.0,0.1,0.0,Cerrado
133964,-19.42012,-49.06578,2022-04-02 16:39:00,NPP-375,PRATA,MINAS GERAIS,Brasil,3152808,31,33,2.0,3.9,0.1,Cerrado
133968,-19.42373,-49.06522,2022-04-02 16:39:00,NPP-375,PRATA,MINAS GERAIS,Brasil,3152808,31,33,2.0,3.8,0.1,Cerrado
133970,-19.40783,-44.49576,2022-04-02 16:39:00,NPP-375,PARAOPEBA,MINAS GERAIS,Brasil,3147402,31,33,18.0,0.9,0.5,Cerrado
133974,-19.74377,-48.26397,2022-04-02 16:39:00,NPP-375,UBERABA,MINAS GERAIS,Brasil,3170107,31,33,0.0,4.2,0.1,Cerrado
133979,-21.61259,-48.58027,2022-04-02 16:39:00,NPP-375,MATÃO,SÃO PAULO,Brasil,3529302,35,33,0.0,0.1,0.2,Cerrado
133980,-20.11088,-48.76745,2022-04-02 16:39:00,NPP-375,FRUTAL,MINAS GERAIS,Brasil,3127107,31,33,0.0,0.0,0.3,Cerrado
133981,-20.10729,-48.76799,2022-04-02 16:39:00,NPP-375,FRUTAL,MINAS GERAIS,Brasil,3127107,31,33,0.0,0.0,0.2,Cerrado
133986,-22.02045,-47.89025,2022-04-02 16:39:00,NPP-375,SÃO CARLOS,SÃO PAULO,Brasil,3548906,35,33,0.0,0.2,-999.0,Cerrado
133988,-21.48644,-47.06834,2022-04-02 16:39:00,NPP-375,MOCOCA,SÃO PAULO,Brasil,3530508,35,33,0.0,0.1,0.0,Cerrado
133997,-20.10231,-46.10339,2022-04-02 16:39:00,NPP-375,BAMBUÍ,MINAS GERAIS,Brasil,3105103,31,33,0.0,0.1,0.5,Cerrado
134001,-13.67151,-45.54975,2022-04-02 16:41:00,NPP-375,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.0,0.5,Cerrado
134002,-15.3186,-50.04733,2022-04-02 16:41:00,NPP-375,MORRO AGUDO DE GOIÁS,GOIÁS,Brasil,5213855,52,33,3.0,0.0,0.7,Cerrado
134003,-13.91559,-49.08784,2022-04-02 16:41:00,NPP-375,ESTRELA DO NORTE,GOIÁS,Brasil,5207501,52,33,2.0,0.0,0.7,Cerrado
134004,-17.57959,-45.38455,2022-04-02 16:41:00,NPP-375,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,18.0,0.0,0.2,Cerrado
134005,-14.09334,-49.35236,2022-04-02 16:41:00,NPP-375,MARA ROSA,GOIÁS,Brasil,5212808,52,33,1.0,0.0,0.5,Cerrado
134006,-14.09681,-49.35184,2022-04-02 16:41:00,NPP-375,MARA ROSA,GOIÁS,Brasil,5212808,52,33,1.0,0.0,0.5,Cerrado
134007,-13.67091,-45.54599,2022-04-02 16:41:00,NPP-375,CORRENTINA,BAHIA,Brasil,2909307,29,33,6.0,0.0,0.5,Cerrado
134008,-15.00674,-49.15387,2022-04-02 16:41:00,NPP-375,GOIANÉSIA,GOIÁS,Brasil,5208608,52,33,5.0,0.0,0.9,Cerrado
134009,-13.27915,-48.45328,2022-04-02 16:41:00,NPP-375,PALMEIRÓPOLIS,TOCANTINS,Brasil,1715754,17,33,0.0,0.4,0.0,Cerrado
134010,-17.88598,-48.47824,2022-04-02 16:41:00,NPP-375,CORUMBAÍBA,GOIÁS,Brasil,5205901,52,33,0.0,0.1,0.6,Cerrado
134011,-14.00689,-43.67673,2022-04-02 16:41:00,NPP-375,CARINHANHA,BAHIA,Brasil,2907103,29,33,12.0,0.0,1.0,Cerrado
134012,-14.28431,-44.98788,2022-04-02 16:41:00,NPP-375,COCOS,BAHIA,Brasil,2908101,29,33,5.0,0.0,0.8,Cerrado
134013,-12.7643,-44.88985,2022-04-02 16:41:00,NPP-375,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,16.0,0.0,0.7,Cerrado
134015,-18.97604,-46.20732,2022-04-02 16:41:00,NPP-375,CARMO DO PARANAÍBA,MINAS GERAIS,Brasil,3114303,31,33,18.0,0.3,0.9,Cerrado
134016,-19.41059,-52.97599,2022-04-02 16:41:00,NPP-375,PARAÍSO DAS ÁGUAS,MATO GROSSO DO SUL,Brasil,5006275,50,33,0.0,0.0,0.3,Cerrado
134017,-13.47515,-45.49644,2022-04-02 16:41:00,NPP-375,CORRENTINA,BAHIA,Brasil,2909307,29,33,3.0,0.0,0.8,Cerrado
134018,-13.62677,-45.40216,2022-04-02 16:41:00,NPP-375,CORRENTINA,BAHIA,Brasil,2909307,29,33,4.0,0.0,0.9,Cerrado
134019,-13.47173,-45.49701,2022-04-02 16:41:00,NPP-375,CORRENTINA,BAHIA,Brasil,2909307,29,33,4.0,0.0,0.8,Cerrado
134020,-13.12844,-45.45103,2022-04-02 16:41:00,NPP-375,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,12.0,0.0,0.6,Cerrado
134021,-13.61735,-45.43096,2022-04-02 16:41:00,NPP-375,CORRENTINA,BAHIA,Brasil,2909307,29,33,3.0,0.0,0.6,Cerrado
134022,-14.56372,-46.75259,2022-04-02 16:41:00,NPP-375,ALVORADA DO NORTE,GOIÁS,Brasil,5200803,52,33,15.0,0.0,0.5,Cerrado
134023,-14.56317,-46.74902,2022-04-02 16:41:00,NPP-375,ALVORADA DO NORTE,GOIÁS,Brasil,5200803,52,33,16.0,0.0,0.4,Cerrado
134024,-14.13238,-46.65248,2022-04-02 16:41:00,NPP-375,IACIARA,GOIÁS,Brasil,5209903,52,33,15.0,0.0,1.0,Cerrado
134025,-14.45401,-46.2404,2022-04-02 16:41:00,NPP-375,DAMIANÓPOLIS,GOIÁS,Brasil,5206701,52,33,15.0,0.0,1.0,Cerrado
134026,-14.12571,-46.65356,2022-04-02 16:41:00,NPP-375,IACIARA,GOIÁS,Brasil,5209903,52,33,15.0,0.0,1.0,Cerrado
134027,-14.1285,-46.64945,2022-04-02 16:41:00,NPP-375,IACIARA,GOIÁS,Brasil,5209903,52,33,15.0,0.0,1.0,Cerrado
134038,-15.68614,-47.65486,2022-04-02 16:41:00,NPP-375,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,16.0,0.0,1.0,Cerrado
134039,-15.6856,-47.65122,2022-04-02 16:41:00,NPP-375,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,16.0,0.0,1.0,Cerrado
134040,-17.88543,-48.47431,2022-04-02 16:41:00,NPP-375,CORUMBAÍBA,GOIÁS,Brasil,5205901,52,33,0.0,0.1,0.4,Cerrado
134041,-17.52597,-49.01275,2022-04-02 16:41:00,NPP-375,PIRACANJUBA,GOIÁS,Brasil,5217104,52,33,1.0,0.0,0.6,Cerrado
134042,-17.5254,-49.00864,2022-04-02 16:41:00,NPP-375,PIRACANJUBA,GOIÁS,Brasil,5217104,52,33,1.0,0.0,0.6,Cerrado
134045,-14.12904,-46.65303,2022-04-02 16:41:00,NPP-375,IACIARA,GOIÁS,Brasil,5209903,52,33,15.0,0.0,1.0,Cerrado
134046,-15.90796,-51.94363,2022-04-02 16:41:00,NPP-375,ARAGARÇAS,GOIÁS,Brasil,5201702,52,33,3.0,0.0,0.6,Cerrado
134047,-18.91283,-51.80128,2022-04-02 16:41:00,NPP-375,APORÉ,GOIÁS,Brasil,5201504,52,33,0.0,0.7,0.3,Cerrado
134048,-15.90844,-51.94734,2022-04-02 16:41:00,NPP-375,ARAGARÇAS,GOIÁS,Brasil,5201702,52,33,3.0,0.0,0.3,Cerrado
134049,-13.08488,-46.7227,2022-04-02 16:41:00,NPP-375,CAMPOS BELOS,GOIÁS,Brasil,5204904,52,33,0.0,0.0,0.1,Cerrado
134050,-14.35536,-47.93154,2022-04-02 16:41:00,NPP-375,NIQUELÂNDIA,GOIÁS,Brasil,5214606,52,33,8.0,0.0,0.3,Cerrado
134051,-16.40079,-48.81879,2022-04-02 16:41:00,NPP-375,GAMELEIRA DE GOIÁS,GOIÁS,Brasil,5208152,52,33,4.0,0.0,0.6,Cerrado
134052,-15.77477,-47.64092,2022-04-02 16:41:00,NPP-375,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,16.0,0.0,1.0,Cerrado
134053,-15.69154,-47.65778,2022-04-02 16:41:00,NPP-375,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,16.0,0.0,1.0,Cerrado
134054,-15.69101,-47.65414,2022-04-02 16:41:00,NPP-375,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,16.0,0.0,0.9,Cerrado
134055,-15.69003,-47.65797,2022-04-02 16:41:00,NPP-375,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,16.0,0.0,1.0,Cerrado
134056,-15.68949,-47.65433,2022-04-02 16:41:00,NPP-375,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,16.0,0.0,0.9,Cerrado
134058,-18.8608,-48.26687,2022-04-02 16:41:00,NPP-375,UBERLÂNDIA,MINAS GERAIS,Brasil,3170206,31,33,2.0,1.5,-999.0,Cerrado
134060,-16.79654,-42.58496,2022-04-02 16:41:00,NPP-375,BERILO,MINAS GERAIS,Brasil,3106507,31,33,41.0,0.0,0.4,Cerrado
134061,-18.91414,-52.24243,2022-04-02 16:41:00,NPP-375,CASSILÂNDIA,MATO GROSSO DO SUL,Brasil,5002902,50,33,1.0,2.1,0.2,Cerrado
134062,-16.68209,-43.88542,2022-04-02 16:41:00,NPP-375,MONTES CLAROS,MINAS GERAIS,Brasil,3143302,31,33,29.0,0.0,1.0,Cerrado
134063,-18.91366,-52.23828,2022-04-02 16:41:00,NPP-375,CASSILÂNDIA,MATO GROSSO DO SUL,Brasil,5002902,50,33,1.0,2.0,0.2,Cerrado
134064,-16.39964,-48.82199,2022-04-02 16:41:00,NPP-375,GAMELEIRA DE GOIÁS,GOIÁS,Brasil,5208152,52,33,4.0,0.0,0.6,Cerrado
134070,-18.44442,-44.30373,2022-04-02 16:41:00,NPP-375,CURVELO,MINAS GERAIS,Brasil,3120904,31,33,1.0,0.0,1.0,Cerrado
134075,-15.23063,-43.84184,2022-04-02 16:41:00,NPP-375,JAÍBA,MINAS GERAIS,Brasil,3135050,31,33,25.0,0.0,1.0,Cerrado
134076,-14.38182,-43.47343,2022-04-02 16:41:00,NPP-375,IUIU,BAHIA,Brasil,2917334,29,33,24.0,0.0,1.0,Cerrado
134079,-13.29707,-43.96356,2022-04-02 16:41:00,NPP-375,SANTANA,BAHIA,Brasil,2928208,29,33,16.0,0.0,1.0,Cerrado
134081,-12.93347,-44.36318,2022-04-02 16:41:00,NPP-375,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
134083,-12.86012,-44.90305,2022-04-02 16:41:00,NPP-375,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,16.0,0.0,0.8,Cerrado
134084,-15.42696,-49.27794,2022-04-02 16:41:00,NPP-375,GOIANÉSIA,GOIÁS,Brasil,5208608,52,33,4.0,0.0,0.4,Cerrado
134085,-15.2042,-49.32705,2022-04-02 16:41:00,NPP-375,SANTA ISABEL,GOIÁS,Brasil,5219357,52,33,4.0,0.0,1.0,Cerrado
134089,-16.3154,-46.32089,2022-04-02 16:41:00,NPP-375,BONFINÓPOLIS DE MINAS,MINAS GERAIS,Brasil,3108206,31,33,16.0,0.0,0.6,Cerrado
134090,-15.5886,-50.42377,2022-04-02 16:41:00,NPP-375,FAINA,GOIÁS,Brasil,5207535,52,33,3.0,0.0,0.2,Cerrado
